583,1,1,0,1,1,1,1,0,1,0,0
584,1,1,0,0,0,0,1,0,1,0,0
585,1,0,0,1,1,1,0,0,0,0,0
586,1,1,0,1,0,0,0,0,0,0,0
587,1,0,0,0,1,1,0,0,0,1,1
588,1,1,0,0,1,1,0,0,0,0,0
589,0,1,1,1,1,1,1,0,1,1,0
590,1,1,0,1,1,1,1,0,0,0,0
591,0,1,1,0,0,0,1,0,1,1,0
592,0,1,1,1,0,1,1,0,1,1,1
593,0,1,1,1,0,0,1,0,0,0,0
594,0,0,0,1,1,1,1,0,1,1,1
595,1,0,0,1,1,1,1,0,1,1,1
596,1,0,0,0,1,1,1,0,1,1,1
597,1,0,0,0,1,1,1,1,1,1,0
598,1,1,1,1,1,1,1,1,0,0,0
599,0,0,1,1,1,1,1,1,1,0,0
600,1,0,0,1,1,1,1,0,1,1,1
601,0,1,1,1,1,1,1,1,0,1,1
602,0,1,1,0,0,1,1,0,1,1,0
603,0,0,0,1,1,1,1,0,1,1,1
604,0,1,1,1,0,0,1,0,0,0,1
605,1,0,0,0,0,1,1,0,0,1,1
606,0,1,1,0,0,1,1,0,0,0,0
607,1,0,0,1,0,0,1,0,0,1,1
608,1,0,0,1,0,0,0,0,0,0,1
609,1,1,1,0,1,1,1,1,1,1,0
610,1,0,0,1,1,1,1,0,1,1,1
611,1,1,0,1,1,1,1,1,1,0,1
612,0,1,1,0,1,1,1,1,1,0,0
613,1,1,1,1,1,1,1,1,1,1,1
614,1,1,0,0,0,1,1,0,0,1,0
615,1,0,0,0,0,1,1,0,1,1,0
616,1,0,0,1,1,1,1,0,1,1,1
617,0,1,1,0,0,0,1,0,1,0,0
618,1,0,0,1,1,1,1,0,1,0,1
619,1,0,1,1,1,1,1,0,1,1,1
620,1,0,0,1,1,1,1,0,1,1,1
621,1,0,0,1,1,1,1,0,1,0,1
622,0,0,1,0,0,0,1,0,1,0,0
623,1,1,0,1,1,1,1,0,1,1,0
624,0,1,1,1,1,1,1,1,1,1,1
625,0,1,1,1,1,1,1,1,1,0,0
626,1,0,0,1,1,1,1,0,0,1,0
627,1,1,1,1,1,1,1,0,1,0,0
628,1,1,1,1,1,1,1,1,1,1,0
629,1,0,0,1,0,1,1,0,1,1,1
630,1,0,0,1,1,1,1,1,1,0,0
631,1,0,0,1,1,1,1,0,1,1,0
632,1,0,0,1,1,1,1,0,0,1,1
633,0,1,1,0,0,1,1,1,1,0,0
634,0,0,0,1,1,1,0,1,1,1,1
635,0,0,1,1,1,1,1,1,1,0,0
636,0,1,0,1,1,1,1,0,0,0,0
637,1,0,0,1,1,1,1,0,1,0,0
638,0,1,1,1,1,1,1,1,1,0,0
639,1,0,0,1,1,1,1,0,1,0,0
640,1,1,0,1,1,1,1,0,0,0,0
641,1,1,0,0,0,0,1,1,1,1,0
642,1,0,0,1,1,1,1,0,1,1,1
643,1,0,0,1,1,1,1,0,1,1,0
644,1,0,0,1,0,1,1,0,1,1,0
645,0,1,1,1,1,1,0,1,0,0,0
646,0,1,1,1,1,1,0,0,1,0,1
647,1,1,0,0,0,0,1,1,1,1,0
648,0,0,1,0,0,1,0,0,1,1,0
649,1,0,0,1,0,1,0,0,1,0,0
650,1,0,0,1,1,1,1,1,1,1,1
651,0,1,1,1,1,1,0,0,0,1,1
652,1,0,0,1,1,1,1,0,1,1,1
653,0,1,1,1,1,1,1,0,1,1,1
654,1,0,0,1,1,1,1,0,0,0,0
655,1,0,0,1,1,1,1,0,1,0,0
656,1,0,0,1,1,1,1,0,1,1,0
657,1,0,1,1,1,1,0,0,1,1,1
658,1,0,0,1,1,1,1,0,1,1,1
659,0,0,0,1,1,1,1,0,1,0,0
660,0,0,0,1,1,1,0,0,1,1,1
661,1,0,0,1,1,1,1,0,1,1,0
662,1,0,0,1,1,1,1,0,1,1,0
663,1,0,0,1,0,0,1,0,0,0,0
664,0,1,1,1,0,0,0,1,1,1,1
665,0,0,1,0,1,1,1,0,1,0,1
666,1,0,0,1,1,1,1,0,1,1,1
667,1,1,0,0,0,0,0,1,1,1,1
668,1,0,0,0,0,0,0,0,0,0,0
669,0,1,0,1,1,1,1,1,1,1,0
670,0,0,0,1,1,0,1,1,1,1,1
671,1,0,0,0,0,0,1,0,0,0,0
672,0,0,1,0,1,1,1,1,0,1,1
673,1,0,0,1,1,1,1,0,1,1,1
674,0,0,0,1,0,1,1,0,0,1,0
675,0,0,0,1,1,1,1,0,0,1,0
676,0,0,0,1,1,1,1,0,1,1,1
677,0,0,1,1,1,1,1,0,0,0,0
678,1,1,0,0,1,1,1,0,1,1,1
679,1,0,0,1,1,1,1,0,1,0,1
680,0,0,0,0,0,0,1,0,0,1,1
681,0,0,1,1,1,1,1,0,0,0,0
682,1,0,0,1,1,1,1,1,1,0,0
683,0,0,1,1,1,1,1,1,1,1,0
684,1,1,0,0,1,1,1,0,1,0,0
685,1,0,0,1,1,1,1,0,0,0,0
686,1,0,1,1,1,1,1,0,1,0,0
687,1,1,0,1,1,1,1,1,1,1,0
688,1,1,0,1,1,1,1,0,1,0,0
689,0,1,1,1,1,1,1,1,1,0,0
690,1,0,0,0,0,1,1,1,1,0,0
691,1,0,0,0,0,0,1,1,1,1,1
692,1,0,0,1,1,1,1,1,0,1,1
693,1,0,1,1,1,1,0,0,1,1,0
694,1,0,0,0,1,1,1,0,1,1,1
695,1,1,1,1,1,1,0,0,1,0,0
696,1,0,0,0,1,1,1,0,1,1,1
697,1,1,0,1,1,1,1,1,1,0,0
698,1,0,0,1,1,1,1,0,1,0,1
699,1,1,0,1,1,1,1,0,1,1,1
700,1,0,0,1,1,1,0,0,1,1,1
701,0,1,1,0,0,1,1,1,1,0,0
702,1,0,0,0,0,0,1,0,1,0,0
703,1,0,0,0,0,0,1,0,0,0,0
704,1,0,0,1,1,1,1,0,1,1,1
705,1,1,0,1,1,1,0,0,0,1,0
706,1,0,0,0,1,1,1,0,1,1,1
707,0,0,0,0,1,1,1,0,0,1,1
708,1,0,0,1,1,1,1,0,1,1,0
709,1,0,0,1,1,1,0,0,1,0,1
710,1,0,0,1,1,1,1,0,1,0,0
711,1,1,1,1,1,1,1,0,1,0,1
712,1,0,1,1,1,1,1,0,1,0,0
713,0,0,0,1,1,1,1,0,0,1,0
714,1,1,0,1,1,1,1,1,1,0,1
715,1,1,0,1,1,1,0,0,1,1,1
716,1,0,0,0,0,0,1,1,1,1,0
717,1,0,0,0,0,1,0,0,0,0,0
718,1,1,1,1,1,1,1,0,1,0,0
719,0,1,1,0,1,1,1,0,1,0,0
720,0,0,1,1,1,1,1,0,0,1,1
721,0,1,1,0,0,0,1,1,1,0,0
722,1,0,0,1,1,1,1,0,1,0,1
723,1,1,0,1,1,1,1,1,1,1,0
724,0,0,0,0,1,1,1,0,1,0,0
725,1,0,0,1,1,1,1,1,0,1,0
726,1,0,0,1,1,1,1,0,1,0,1
727,1,1,0,0,1,1,1,0,0,0,0
728,0,0,0,1,1,1,1,0,1,1,0
729,0,1,1,1,1,1,1,0,1,1,0
730,1,0,0,1,1,1,1,0,0,1,1
731,1,1,0,0,0,1,1,0,1,1,0
732,1,0,0,0,1,1,1,0,1,1,1
733,1,0,0,1,1,1,1,0,1,0,0
734,1,0,0,1,1,1,1,0,1,1,1
735,1,0,0,1,1,1,1,1,1,1,0
736,1,0,1,0,1,1,1,0,1,1,0
737,1,0,0,1,1,1,1,0,0,1,0
738,1,0,0,0,1,1,1,0,1,1,1
739,0,0,1,1,1,1,1,1,1,0,0
740,1,0,0,1,1,1,0,0,1,1,1
741,1,0,0,1,0,0,1,0,1,0,0
742,1,0,0,1,1,1,1,0,0,0,0
743,1,0,1,1,0,0,1,0,0,0,0
744,1,0,0,1,1,1,1,0,1,0,1
745,1,0,0,1,1,1,1,1,1,0,0
746,0,1,1,1,1,1,1,1,1,0,1
747,1,0,0,0,0,0,1,0,0,1,0
748,1,0,0,0,0,0,1,0,1,1,1
749,1,0,0,1,1,1,1,0,0,1,0
750,0,1,1,0,0,0,1,0,1,0,0
751,0,0,0,0,1,1,1,1,1,0,0
752,1,0,0,1,1,1,1,1,1,0,0
753,1,1,1,1,1,1,1,0,0,1,1
754,1,0,0,1,0,0,0,0,0,0,0
755,1,0,0,1,1,1,1,1,1,1,1
756,0,0,1,0,1,1,1,0,1,0,0
757,1,1,0,1,1,1,1,0,1,0,0
758,1,0,0,1,0,0,1,0,0,1,1
759,1,0,1,0,0,0,1,1,1,1,1
760,1,0,0,1,1,1,1,0,1,1,0
761,1,1,1,1,1,1,1,0,0,0,0
762,1,0,0,1,1,1,1,0,1,1,0
763,1,0,0,1,1,1,1,0,0,1,0
764,0,0,0,1,1,1,1,0,1,1,1
765,1,0,0,1,1,1,1,1,1,1,1
766,1,0,0,1,1,1,1,0,0,1,0
767,1,0,0,1,1,1,1,0,0,1,1
768,1,0,0,0,0,1,1,0,1,1,0
769,0,1,1,0,1,1,0,0,0,0,0
770,1,0,0,0,0,0,1,0,1,1,0
771,1,1,0,1,1,1,0,0,0,1,1
772,1,0,0,1,1,1,1,0,0,1,1
773,0,1,1,1,1,1,1,0,1,1,0
774,1,1,0,1,1,1,1,0,1,1,0
775,0,1,1,1,1,1,1,0,0,1,1
776,1,0,0,1,1,1,1,1,1,1,0
777,0,1,1,1,1,0,0,0,0,1,1
778,1,1,0,0,0,0,1,1,1,1,1
779,1,1,1,1,1,1,1,0,1,1,0
780,1,0,0,1,1,1,1,0,1,0,0
781,1,0,0,1,1,1,1,0,1,0,0
782,0,0,1,1,1,1,1,0,1,1,1
783,1,0,0,0,1,1,1,0,1,1,1
784,1,0,0,1,1,1,1,1,1,0,0
785,1,1,0,1,1,1,1,0,1,1,0
786,1,0,0,0,0,0,1,1,1,1,0
787,1,1,0,1,1,1,1,1,1,0,0
788,1,0,0,1,1,1,1,0,1,1,1
789,0,1,1,1,1,1,1,0,1,1,1
790,1,0,0,0,1,1,0,0,1,0,0
791,1,0,0,1,1,1,1,1,1,1,1
792,1,0,0,0,1,1,0,1,1,0,0
793,0,1,1,1,1,1,1,0,1,1,0
794,0,0,1,1,1,1,0,0,0,0,0
795,1,0,0,0,0,1,1,0,0,1,1
796,0,0,0,1,1,1,1,1,1,1,1
797,1,0,0,0,0,0,1,0,1,0,0
798,1,0,0,1,1,1,1,0,1,1,1
799,1,1,0,1,1,1,1,0,1,1,1
800,0,1,1,1,1,1,1,1,1,1,0
801,1,1,1,1,1,1,1,0,1,0,1
802,1,0,0,1,1,1,1,0,1,1,0
803,1,0,0,1,1,1,1,0,1,1,0
804,1,1,0,1,0,1,1,0,1,0,0
805,0,0,1,1,1,1,1,1,1,0,0
806,1,0,0,0,0,0,1,0,1,0,0
807,0,1,1,1,1,1,1,0,0,1,0
808,1,0,0,0,0,0,1,0,1,1,0
809,1,0,0,1,1,1,0,0,0,0,0
810,1,1,1,1,0,1,1,0,0,0,0
811,1,0,0,1,1,1,1,1,1,0,0
812,1,0,0,1,1,1,0,0,1,0,0
813,1,0,0,1,1,1,1,0,1,0,1
814,0,1,1,1,1,1,1,1,1,0,0
815,0,0,0,1,0,0,0,0,1,0,0
816,1,0,0,1,0,0,1,0,1,1,0
817,1,0,0,0,0,1,1,1,1,1,1
818,0,0,0,1,0,0,1,0,1,0,0
819,0,1,1,1,1,1,1,1,1,0,0
820,1,0,0,1,1,1,0,0,0,1,1
821,1,1,0,1,0,1,1,1,0,0,1
822,0,0,0,1,1,1,0,0,0,1,0
823,1,0,0,1,1,1,1,1,1,1,0
824,1,1,0,1,1,1,0,1,1,0,0
825,0,0,1,1,1,1,1,0,1,1,0
826,1,0,0,0,1,1,1,1,1,1,0
827,1,0,0,1,0,0,0,0,0,1,1
828,1,0,0,1,1,1,1,1,1,1,1
829,0,1,1,1,1,1,1,1,1,0,0
830,0,0,0,1,1,1,0,0,1,1,0
831,0,1,1,1,1,1,1,0,1,1,1
832,0,0,1,1,1,1,1,0,1,0,0
833,1,0,0,0,0,1,1,0,0,0,1
834,1,1,0,0,0,0,1,1,1,1,0
835,1,0,0,1,1,1,1,0,1,0,0
836,1,1,0,1,1,1,1,1,1,0,0
837,1,1,0,1,1,1,1,0,1,1,1
838,1,1,0,0,1,1,1,0,1,1,0
839,0,0,0,0,1,1,1,1,0,1,0
840,1,0,0,0,1,1,1,0,1,1,0
841,0,1,1,0,1,1,1,0,1,1,0
842,1,0,0,1,1,1,1,0,0,0,0
843,0,0,0,1,1,1,1,1,1,1,1
844,1,1,0,0,0,0,0,1,1,1,1
845,1,0,0,0,1,1,1,1,1,0,1
846,1,0,0,0,0,0,1,0,1,1,0
847,0,0,1,1,0,1,0,0,0,1,0
848,1,0,0,0,1,1,1,0,1,0,0
849,0,0,0,1,1,1,1,1,1,1,0
850,1,1,0,1,1,1,0,1,1,0,0
851,1,0,0,1,1,1,1,0,1,1,0
852,1,0,0,1,1,1,1,0,1,1,0
